Run Title,Alternative,NPV,IRR,AVE_IRI
T5Run137 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run138 Project Analysis,Reconstruction,117577656.0,40.72999954223633,2.390000104904175
T5Run138 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run139 Project Analysis,Reconstruction,108586320.0,39.88999938964844,2.390000104904175
T5Run139 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run140 Project Analysis,Reconstruction,89752288.0,37.36000061035156,2.390000104904175
T5Run140 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.690000057220459
T5Run141 Project Analysis,Reconstruction,358775968.0,67.87999725341797,2.5
T5Run141 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run142 Project Analysis,Reconstruction,363655552.0,69.22000122070312,2.5
T5Run142 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run143 Project Analysis,Reconstruction,361197248.0,68.63999938964844,2.5
T5Run143 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run144 Project Analysis,Reconstruction,363024800.0,70.30999755859375,2.5
T5Run144 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run145 Project Analysis,Reconstruction,339366080.0,68.20999908447266,2.5
T5Run145 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run146 Project Analysis,Reconstruction,317470496.0,67.4800033569336,2.5
T5Run146 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run147 Project Analysis,Reconstruction,267191856.0,63.119998931884766,2.5
T5Run147 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.900000095367432
T5Run148 Project Analysis,Reconstruction,66432872.0,44.36000061035156,2.930000066757202
T5Run148 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run149 Project Analysis,Reconstruction,67418928.0,45.41999816894531,2.930000066757202
T5Run149 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run150 Project Analysis,Reconstruction,66765024.0,44.81999969482422,2.930000066757202
T5Run150 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run151 Project Analysis,Reconstruction,66887892.0,46.209999084472656,2.930000066757202
T5Run151 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run152 Project Analysis,Reconstruction,61609312.0,44.79999923706055,2.930000066757202
T5Run152 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run153 Project Analysis,Reconstruction,55870128.0,42.68000030517578,2.930000066757202
T5Run153 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run154 Project Analysis,Reconstruction,44085240.0,38.27000045776367,2.930000066757202
T5Run154 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,10.130000114440918
T5Run155 Project Analysis,Reconstruction,550123072.0,210.75999450683594,3.0299999713897705
T5Run155 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.319999694824219
T5Run156 Project Analysis,Reconstruction,549264896.0,216.52999877929688,3.0299999713897705
T5Run156 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.319999694824219
T5Run157 Project Analysis,Reconstruction,549571392.0,212.72999572753906,3.0299999713897705
T5Run157 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.319999694824219
T5Run158 Project Analysis,Reconstruction,536566016.0,219.7899932861328,3.0299999713897705
T5Run158 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.319999694824219
T5Run159 Project Analysis,Reconstruction,492964640.0,213.07000732421875,3.0299999713897705
