366,T7Run366 Project Analysis,Reconstruction,570980928,153.7599945,2.99000001
367,T7Run367 Project Analysis,Reconstruction,568101888,150.8699951,2.99000001
368,T7Run368 Project Analysis,Reconstruction,564675456,160.6199951,2.99000001
369,T7Run369 Project Analysis,Reconstruction,525305664,155.5099945,2.99000001
370,T7Run370 Project Analysis,Reconstruction,487304000,150.5700073,2.99000001
371,T7Run371 Project Analysis,Reconstruction,404634272,135.1600037,2.99000001
372,T7Run372 Project Analysis,Reconstruction,2015755520,405.1700134,3.180000067
373,T7Run373 Project Analysis,Reconstruction,2014934016,423.6499939,3.180000067
374,T7Run374 Project Analysis,Reconstruction,2014975104,414.4599915,3.180000067
375,T7Run375 Project Analysis,Reconstruction,1973417984,442.2600098,3.180000067
376,T7Run376 Project Analysis,Reconstruction,1819754624,428.980011,3.180000067
377,T7Run377 Project Analysis,Reconstruction,1694294528,411.1900024,3.180000067
378,T7Run378 Project Analysis,Reconstruction,1401500416,367.3699951,3.180000067
379,T7Run379 Project Analysis,Reconstruction,175275424,84.37000275,3.440000057
380,T7Run380 Project Analysis,Reconstruction,175580320,85.95999908,3.440000057
381,T7Run381 Project Analysis,Reconstruction,175157552,84.73999786,3.440000057
382,T7Run382 Project Analysis,Reconstruction,171829632,86.26999664,3.440000057
383,T7Run383 Project Analysis,Reconstruction,158084000,83.56999969,3.440000057
384,T7Run384 Project Analysis,Reconstruction,145046528,77.55999756,3.440000057
385,T7Run385 Project Analysis,Reconstruction,117088040,68.76000214,3.440000057
386,T7Run386 Project Analysis,Reconstruction,906228544,356.4299927,3.599999905
387,T7Run387 Project Analysis,Reconstruction,903475584,363.230011,3.599999905
388,T7Run388 Project Analysis,Reconstruction,904658304,357.5700073,3.599999905
389,T7Run389 Project Analysis,Reconstruction,881290304,362.769989,3.599999905
390,T7Run390 Project Analysis,Reconstruction,810092096,349.9899902,3.599999905
391,T7Run391 Project Analysis,Reconstruction,752169344,317.269989,3.599999905
392,T7Run392 Project Analysis,Reconstruction,616280896,274.269989,3.599999905
393,T7Run393 Project Analysis,Reconstruction,2606264064,-9999.990234,3.920000076
394,T7Run394 Project Analysis,Reconstruction,2590703104,-9999.990234,3.920000076
395,T7Run395 Project Analysis,Reconstruction,2600177664,-9999.990234,3.920000076
396,T7Run396 Project Analysis,Reconstruction,2520626688,-9999.990234,3.920000076
397,T7Run397 Project Analysis,Reconstruction,2305556736,-9999.990234,3.920000076
398,T7Run398 Project Analysis,Reconstruction,2152897024,-9999.990234,3.920000076
399,T7Run399 Project Analysis,Reconstruction,1763094144,898.4099731,3.920000076
400,T7Run400 Project Analysis,Reconstruction,227965072,134.0500031,3.970000029
401,T7Run401 Project Analysis,Reconstruction,226900560,134.7400055,3.970000029
402,T7Run402 Project Analysis,Reconstruction,227459840,134,3.970000029
403,T7Run403 Project Analysis,Reconstruction,220785600,133.0099945,3.970000029
404,T7Run404 Project Analysis,Reconstruction,201145072,126.1600037,3.970000029
405,T7Run405 Project Analysis,Reconstruction,186270096,116.5400009,3.970000029
406,T7Run406 Project Analysis,Reconstruction,149676688,99.23000336,3.970000029
407,T7Run407 Project Analysis,Reconstruction,1033896384,562.9099731,4.110000134
408,T7Run408 Project Analysis,Reconstruction,1027760768,565.0300293,4.110000134
409,T7Run409 Project Analysis,Reconstruction,1031538880,562.4500122,4.110000134
410,T7Run410 Project Analysis,Reconstruction,999897856,556.289978,4.110000134
411,T7Run411 Project Analysis,Reconstruction,913276416,521.8699951,4.110000134
412,T7Run412 Project Analysis,Reconstruction,852794048,481.1700134,4.110000134
413,T7Run413 Project Analysis,Reconstruction,695791680,400.1799927,4.110000134
414,T7Run414 Project Analysis,Reconstruction,2775362048,-9999.990234,4.449999809
415,T7Run415 Project Analysis,Reconstruction,2754782720,-9999.990234,4.449999809
416,T7Run416 Project Analysis,Reconstruction,2768443136,-9999.990234,4.449999809
417,T7Run417 Project Analysis,Reconstruction,2676181248,-9999.990234,4.449999809
418,T7Run418 Project Analysis,Reconstruction,2440260864,-9999.990234,4.449999809
419,T7Run419 Project Analysis,Reconstruction,2284357888,-9999.990234,4.449999809
420,T7Run420 Project Analysis,Reconstruction,1868889728,-9999.990234,4.449999809
