Run,Run Title,Alternative,NPV,IRR,AVE_IRI
376,T3Run376 Project Analysis,Upgrade,453331680,-9999.990234,7.210000038
377,T3Run377 Project Analysis,Upgrade,500646656,-9999.990234,7.829999924
378,T3Run378 Project Analysis,Upgrade,547071552,-9999.990234,7.96999979
379,T3Run379 Project Analysis,Upgrade,37255932,81.05000305,5.019999981
380,T3Run380 Project Analysis,Upgrade,36058724,79.18000031,4.929999828
381,T3Run381 Project Analysis,Upgrade,38014780,82.26999664,5.070000172
382,T3Run382 Project Analysis,Upgrade,36809612,80.45999908,4.960000038
383,T3Run383 Project Analysis,Upgrade,37546156,81.83999634,4.960000038
384,T3Run384 Project Analysis,Upgrade,41611532,88.12999725,5.239999771
385,T3Run385 Project Analysis,Upgrade,46188768,97.31999969,5.309999943
386,T3Run386 Project Analysis,Upgrade,96891272,192.6000061,5.510000229
387,T3Run387 Project Analysis,Upgrade,93911728,187.5500031,5.389999866
388,T3Run388 Project Analysis,Upgrade,98766512,195.8300018,5.579999924
389,T3Run389 Project Analysis,Upgrade,95726224,190.7700043,5.429999828
390,T3Run390 Project Analysis,Upgrade,97429480,194.0200043,5.420000076
391,T3Run391 Project Analysis,Upgrade,107570040,211.2799988,5.820000172
392,T3Run392 Project Analysis,Upgrade,117802192,231.5800018,5.909999847
393,T3Run393 Project Analysis,Upgrade,464855520,-9999.990234,6.800000191
394,T3Run394 Project Analysis,Upgrade,450867744,883.1900024,6.610000134
395,T3Run395 Project Analysis,Upgrade,473627072,-9999.990234,6.900000095
396,T3Run396 Project Analysis,Upgrade,459302976,899.2000122,6.690000057
397,T3Run397 Project Analysis,Upgrade,467088992,-9999.990234,6.670000076
398,T3Run398 Project Analysis,Upgrade,514638752,-9999.990234,7.289999962
399,T3Run399 Project Analysis,Upgrade,560939968,-9999.990234,7.429999828
400,T3Run400 Project Analysis,Upgrade,35184600,78.66000366,5.309999943
401,T3Run401 Project Analysis,Upgrade,34180008,77.08000183,5.21999979
402,T3Run402 Project Analysis,Upgrade,35839380,79.70999908,5.360000134
403,T3Run403 Project Analysis,Upgrade,34863272,78.25,5.25
404,T3Run404 Project Analysis,Upgrade,35613048,79.68000031,5.25
405,T3Run405 Project Analysis,Upgrade,39052768,85,5.53000021
406,T3Run406 Project Analysis,Upgrade,44243392,95.16000366,5.599999905
407,T3Run407 Project Analysis,Upgrade,91214984,183.9600067,5.739999771
408,T3Run408 Project Analysis,Upgrade,88706616,179.6999969,5.610000134
409,T3Run409 Project Analysis,Upgrade,92837560,186.7700043,5.800000191
410,T3Run410 Project Analysis,Upgrade,90355936,182.6499939,5.659999847
411,T3Run411 Project Analysis,Upgrade,92088360,185.9499969,5.650000095
412,T3Run412 Project Analysis,Upgrade,100687816,200.6399994,6.050000191
413,T3Run413 Project Analysis,Upgrade,112575888,223.7799988,6.139999866
414,T3Run414 Project Analysis,Upgrade,437536768,858.1599731,6.889999866
415,T3Run415 Project Analysis,Upgrade,425751424,835.8800049,6.699999809
416,T3Run416 Project Analysis,Upgrade,445126912,872.5200195,6.989999771
417,T3Run417 Project Analysis,Upgrade,433412384,850.4000244,6.769999981
418,T3Run418 Project Analysis,Upgrade,441334944,865.4699707,6.75
419,T3Run419 Project Analysis,Upgrade,481676928,-9999.990234,7.369999886
420,T3Run420 Project Analysis,Upgrade,536057216,-9999.990234,7.510000229
