Run Title,Alternative,NPV,IRR,AVE_IRI
T6Run164 Project Analysis,Overlay,1132897152.0,488.6499938964844,3.450000047683716
T6Run164 Project Analysis,Reconstruction,1127917696.0,326.2699890136719,3.0899999141693115
T6Run165 Project Analysis,Reseal,631014656.0,100.66000366210938,8.0
T6Run165 Project Analysis,Overlay,1117717376.0,526.9400024414062,3.4600000381469727
T6Run166 Project Analysis,Reseal,569121216.0,99.05000305175781,8.0
T6Run166 Project Analysis,Overlay,1036795520.0,509.80999755859375,3.4800000190734863
T6Run167 Project Analysis,Reseal,530473664.0,96.45999908447266,8.0
T6Run167 Project Analysis,Overlay,963081472.0,497.42999267578125,3.4800000190734863
T6Run168 Project Analysis,Reseal,426379584.0,90.05999755859375,8.0
T6Run168 Project Analysis,Overlay,800950784.0,445.8800048828125,3.509999990463257
T6Run169 Project Analysis,Reseal,12720796.0,26.729999542236328,10.890000343322754
T6Run169 Project Analysis,Overlay,114245912.0,63.79999923706055,3.309999942779541
T6Run170 Project Analysis,Reseal,12240320.0,26.5,10.890000343322754
T6Run170 Project Analysis,Overlay,115518056.0,66.04000091552734,3.309999942779541
T6Run171 Project Analysis,Reseal,12506124.0,26.540000915527344,10.890000343322754
T6Run171 Project Analysis,Overlay,114643616.0,64.88999938964844,3.309999942779541
T6Run172 Project Analysis,Reseal,11161485.0,25.65999984741211,10.890000343322754
T6Run172 Project Analysis,Overlay,114478672.0,68.25,3.319999933242798
