Run,Run Title,Alternative,NPV,IRR,AVE_IRI
350,T3Run350 Project Analysis,Regravelling,71065248,-9999.990234,7.289999962
351,T3Run351 Project Analysis,Regravelling,346512096,-9999.990234,10.35000038
352,T3Run352 Project Analysis,Regravelling,327955104,-9999.990234,10.05000019
353,T3Run353 Project Analysis,Regravelling,349526336,-9999.990234,10.51000023
354,T3Run354 Project Analysis,Regravelling,352608960,-9999.990234,9.640000343
355,T3Run355 Project Analysis,Regravelling,329299968,-9999.990234,9.619999886
356,T3Run356 Project Analysis,Regravelling,356397984,-9999.990234,10.47000027
357,T3Run357 Project Analysis,Regravelling,331965728,-9999.990234,10.14999962
358,T3Run358 Project Analysis,Regravelling,39714596,-9999.990234,6.75
359,T3Run359 Project Analysis,Regravelling,37050864,-9999.990234,6.699999809
360,T3Run360 Project Analysis,Regravelling,40385272,-9999.990234,6.78000021
361,T3Run361 Project Analysis,Regravelling,36264936,-9999.990234,6.71999979
362,T3Run362 Project Analysis,Regravelling,32712900,-9999.990234,6.71999979
363,T3Run363 Project Analysis,Regravelling,36613688,-9999.990234,6.880000114
364,T3Run364 Project Analysis,Regravelling,30746922,596.9099731,6.920000076
365,T3Run365 Project Analysis,Regravelling,100647504,-9999.990234,7.300000191
366,T3Run366 Project Analysis,Regravelling,94547960,-9999.990234,7.21999979
