Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
301 ,T5Run301 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.02000046,602
302 ,T5Run302 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.77999973,604
303 ,T5Run303 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.77999973,606
304 ,T5Run304 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.77999973,608
305 ,T5Run305 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.77999973,610
306 ,T5Run306 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.78999996,612
307 ,T5Run307 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.77999973,614
308 ,T5Run308 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.78999996,615
309 ,T5Run309 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.19999981,618
310 ,T5Run310 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.19999981,620
311 ,T5Run311 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.19999981,622
312 ,T5Run312 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.19999981,624
313 ,T5Run313 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.21000004,626
314 ,T5Run314 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.21000004,628
315 ,T5Run315 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.21000004,630
316 ,T5Run316 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,632
317 ,T5Run317 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,634
318 ,T5Run318 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,636
319 ,T5Run319 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,638
320 ,T5Run320 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,640
321 ,T5Run321 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,642
322 ,T5Run322 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.880000114,644
323 ,T5Run323 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,646
324 ,T5Run324 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,648
325 ,T5Run325 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,650
326 ,T5Run326 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,652
327 ,T5Run327 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,654
328 ,T5Run328 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,656
329 ,T5Run329 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.980000019,658
330 ,T5Run330 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,660
331 ,T5Run331 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,662
332 ,T5Run332 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,664
333 ,T5Run333 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,666
334 ,T5Run334 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,668
335 ,T5Run335 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,670
336 ,T5Run336 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.039999962,672
337 ,T5Run337 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,674
338 ,T5Run338 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,676
339 ,T5Run339 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,678
340 ,T5Run340 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,680
341 ,T5Run341 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,682
342 ,T5Run342 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,684
343 ,T5Run343 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.940000057,686
344 ,T5Run344 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,688
345 ,T5Run345 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,690
346 ,T5Run346 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,692
347 ,T5Run347 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,694
348 ,T5Run348 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,696
349 ,T5Run349 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,698
350 ,T5Run350 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.010000229,700
351 ,T5Run351 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,702
352 ,T5Run352 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,704
353 ,T5Run353 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,706
354 ,T5Run354 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,708
355 ,T5Run355 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,710
356 ,T5Run356 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,712
357 ,T5Run357 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.25,714
358 ,T5Run358 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,716
359 ,T5Run359 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,718
360 ,T5Run360 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,720
361 ,T5Run361 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,722
362 ,T5Run362 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,724
363 ,T5Run363 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,726
364 ,T5Run364 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.65999985,728
365 ,T5Run365 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,730
366 ,T5Run366 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,732
367 ,T5Run367 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,734
368 ,T5Run368 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,736
369 ,T5Run369 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,738
370 ,T5Run370 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,740
371 ,T5Run371 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.60000038,742
372 ,T5Run372 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68000031,744
373 ,T5Run373 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68000031,746
374 ,T5Run374 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68000031,748
375 ,T5Run375 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68000031,750
376 ,T5Run376 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68999958,752
377 ,T5Run377 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68000031,754
378 ,T5Run378 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.68999958,756
379 ,T5Run379 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,758
380 ,T5Run380 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,760
381 ,T5Run381 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,762
382 ,T5Run382 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,764
383 ,T5Run383 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,766
384 ,T5Run384 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,768
385 ,T5Run385 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.01000023,770
386 ,T5Run386 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,772
387 ,T5Run387 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,774
388 ,T5Run388 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,776
389 ,T5Run389 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,778
390 ,T5Run390 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,780
391 ,T5Run391 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.39999962,782
392 ,T5Run392 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.40999985,784
393 ,T5Run393 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,786
394 ,T5Run394 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,788
395 ,T5Run395 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,790
396 ,T5Run396 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,792
397 ,T5Run397 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,794
398 ,T5Run398 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,796
399 ,T5Run399 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.30000019,798
400 ,T5Run400 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,800
401 ,T5Run401 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,802
402 ,T5Run402 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,804
403 ,T5Run403 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,806
404 ,T5Run404 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,808
405 ,T5Run405 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,810
406 ,T5Run406 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042,812
407 ,T5Run407 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.80000019,814
408 ,T5Run408 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.80000019,816
409 ,T5Run409 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.80000019,818
410 ,T5Run410 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.80000019,820
411 ,T5Run411 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.81000042,822
412 ,T5Run412 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.80000019,824
413 ,T5Run413 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.81000042,826
414 ,T5Run414 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,828
415 ,T5Run415 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,830
416 ,T5Run416 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,832
417 ,T5Run417 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,834
418 ,T5Run418 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,836
419 ,T5Run419 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,838
420 ,T5Run420 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.22000027,840
